age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi,total_monthly_expenses,disposable_income,debt_to_income_ratio,expense_to_income_ratio,affordability_ratio,savings_ratio,employment_stability_score,credit_risk_score,financial_health_score,implied_current_emi_burden_ratio
32.0,Male,Married,Post Graduate,44600.0,Private,0.5,Large Indian,Rented,12600.0,3,2,0.0,9600.0,2700.0,9500.0,5500.0,No,0.0,789.0,111900.0,60200.0,Home Appliances EMI,174000.0,36,Not_Eligible,2256.0,39900.0,4700.0,0.0,0.8946188340807175,0.1053811659192825,3.858744394618834,0.5,0.889090909090909,0.7193281695882592,0.0
48.0,Male,Married,Graduate,37100.0,Government,20.3,Large Indian,Own,0.0,4,3,6300.0,0.0,5200.0,8900.0,7200.0,Yes,6500.0,736.0,68400.0,35700.0,Home Appliances EMI,85000.0,24,Not_Eligible,924.0,34100.0,3000.0,0.1752021563342318,0.9191374663072776,0.0808625336927223,2.8059299191374665,24.36,0.6427272727272727,0.5773464837049742,1.835294117647059
32.0,Male,Married,Graduate,465850.0,Private,5.7,Mid-size,Own,0.0,4,3,8100.0,19000.0,3100.0,5700.0,1400.0,No,0.0,698.0,152800.0,46600.0,Personal Loan EMI,658000.0,28,Not_Eligible,500.0,37300.0,428550.0,0.0,0.0800686916389395,0.9199313083610604,0.4280347751422131,5.7,0.7236363636363636,0.6267592572716539,0.0
58.0,Male,Single,Post Graduate,79700.0,Private,7.5,Startup,Rented,16200.0,1,0,0.0,0.0,9900.0,12600.0,6700.0,Yes,19900.0,720.0,367700.0,184000.0,Vehicle EMI,1346000.0,79,Not_Eligible,5040.0,65300.0,14400.0,0.2496863237139272,0.8193224592220828,0.1806775407779172,6.922208281053952,7.5,0.6136363636363636,0.7202264172464925,1.1679791976225855
27.0,Female,Single,Professional,44300.0,Private,0.5,MNC,Rented,8600.0,3,2,11200.0,0.0,5400.0,8000.0,4300.0,No,0.0,540.0,150700.0,54100.0,Home Appliances EMI,156000.0,29,Not_Eligible,1360.0,37500.0,6800.0,0.0,0.8465011286681715,0.1534988713318284,4.623024830699774,0.5,0.4363636363636363,0.638990355017443,0.0
38.0,Male,Married,Post Graduate,29600.0,Government,1.5,MNC,Own,0.0,5,4,8500.0,0.0,2100.0,7300.0,5700.0,No,0.0,794.0,234400.0,132500.0,Personal Loan EMI,810000.0,58,Not_Eligible,3960.0,23600.0,6000.0,0.0,0.7972972972972973,0.2027027027027027,12.39527027027027,1.7999999999999998,0.8981818181818182,0.809995085995086,0.0
38.0,Male,Married,High School,82400.0,Private,7.7,MNC,Rented,21800.0,5,4,0.0,0.0,11400.0,18500.0,15500.0,Yes,22600.0,627.0,296500.0,103900.0,E-commerce Shopping EMI,154000.0,16,Not_Eligible,500.0,89800.0,-7400.0,0.2742718446601941,1.0898058252427183,-0.0898058252427184,4.859223300970874,7.7,0.4445454545454546,0.6069558693733451,2.348051948051948
32.0,Female,Married,Post Graduate,52900.0,Private,0.5,Large Indian,Own,0.0,3,2,0.0,0.0,2800.0,14700.0,7900.0,Yes,13500.0,651.0,222500.0,52300.0,E-commerce Shopping EMI,145000.0,12,Not_Eligible,3920.0,38900.0,14000.0,0.2551984877126654,0.7353497164461248,0.2646502835538752,5.194706994328922,0.5,0.4881818181818181,0.6993846021653205,1.1172413793103448
27.0,Female,Single,Graduate,53800.0,Private,1.4,Startup,Own,0.0,2,1,4200.0,0.0,5300.0,9100.0,8400.0,Yes,15000.0,642.0,107300.0,57500.0,Home Appliances EMI,110000.0,35,Not_Eligible,2643.2,42000.0,11800.0,0.2788104089219331,0.7806691449814126,0.2193308550185873,3.063197026022305,1.4,0.4718181818181818,0.5692034471105103,4.772727272727273
38.0,Female,Married,High School,38700.0,Private,3.4,Large Indian,Rented,9700.0,4,3,8800.0,0.0,4900.0,10600.0,4500.0,No,0.0,632.0,260200.0,74000.0,Personal Loan EMI,921000.0,12,Not_Eligible,500.0,38500.0,200.0,0.0,0.9948320413436692,0.0051679586563307,8.635658914728682,3.4,0.6036363636363636,0.6821245008221752,0.0
38.0,Male,Married,Graduate,37300.0,Private,4.0,MNC,Rented,10900.0,4,3,14700.0,0.0,4500.0,10700.0,5500.0,Yes,5300.0,592.0,224000.0,50100.0,Education EMI,361000.0,36,Not_Eligible,500.0,51600.0,-14300.0,0.1420911528150134,1.383378016085791,-0.3833780160857908,7.348525469168901,4.0,0.3809090909090908,0.537597124055569,0.5285318559556786
38.0,Female,Married,Post Graduate,44400.0,Private,2.6,Startup,Own,0.0,5,4,0.0,0.0,5000.0,11300.0,3100.0,Yes,7600.0,757.0,226400.0,129400.0,Home Appliances EMI,186000.0,18,Not_Eligible,7308.0,27000.0,17400.0,0.1711711711711711,0.6081081081081081,0.3918918918918919,8.013513513513514,2.6,0.6809090909090909,0.7826511056511056,0.7354838709677419
31.0,Female,Married,Post Graduate,55113.0,Private,3.9,Mid-size,Own,0.0,5,4,0.0,0.0,5300.0,16200.0,3000.0,No,0.0,677.0,335300.0,102300.0,Personal Loan EMI,706000.0,34,Not_Eligible,15900.0,24500.0,30613.0,0.0,0.4445412153212491,0.555458784678751,7.940050441819534,3.9,0.6854545454545454,0.816728120572114,0.0
32.0,Female,Single,Graduate,32400.0,Private,1.0,Large Indian,Family,0.0,2,1,11200.0,0.0,3600.0,5100.0,5100.0,No,0.0,756.0,42100.0,15500.0,Home Appliances EMI,173000.0,36,Not_Eligible,3552.0,25000.0,7400.0,0.0,0.7716049382716049,0.228395061728395,1.7777777777777777,1.0,0.8290909090909091,0.6010729517396184,0.0
58.0,Male,Married,Graduate,38600.0,Private,2.7,Mid-size,Own,0.0,3,2,0.0,16100.0,3900.0,7200.0,6000.0,No,0.0,713.0,131800.0,29100.0,E-commerce Shopping EMI,28000.0,5,Not_Eligible,2700.0,33200.0,5400.0,0.0,0.8601036269430051,0.1398963730569948,4.168393782383419,2.7,0.7509090909090909,0.7033556288271314,0.0
32.0,Male,Married,High School,33700.0,Government,3.9,Mid-size,Rented,11600.0,3,2,0.0,0.0,4600.0,6000.0,4700.0,No,0.0,749.0,160000.0,65500.0,Home Appliances EMI,216000.0,21,Not_Eligible,3740.0,26900.0,6800.0,0.0,0.798219584569733,0.201780415430267,6.691394658753709,4.68,0.8163636363636364,0.7852651739951444,0.0
38.0,Male,Married,Post Graduate,22879.0,Self-employed,0.6,Startup,Rented,6000.0,4,3,0.0,0.0,2900.0,4500.0,2200.0,No,0.0,690.0,46700.0,27400.0,Vehicle EMI,1401000.0,19,Not_Eligible,3285.0,15600.0,7279.0,0.0,0.681847982866384,0.3181520171336159,3.238777918615324,0.48,0.7090909090909091,0.6706843512709154,0.0
38.0,Female,Married,Graduate,18000.0,Private,0.5,Mid-size,Own,0.0,4,3,0.0,21300.0,1600.0,3300.0,1200.0,Yes,3300.0,668.0,65800.0,31500.0,Education EMI,437000.0,46,Not_Eligible,500.0,30700.0,-12700.0,0.1833333333333333,1.7055555555555555,-0.7055555555555556,5.405555555555556,0.5,0.519090909090909,0.5146161616161615,0.3473684210526316
38.0,Female,Married,Post Graduate,26800.0,Government,4.3,MNC,Own,0.0,3,2,7600.0,0.0,3400.0,6800.0,1900.0,No,0.0,682.0,139300.0,79400.0,Education EMI,450000.0,8,Not_Eligible,3905.0,19700.0,7100.0,0.0,0.7350746268656716,0.2649253731343283,8.16044776119403,5.159999999999999,0.6945454545454546,0.761348710990502,0.0
38.0,Male,Married,High School,52200.0,Private,7.3,Large Indian,Rented,10800.0,2,1,8000.0,0.0,4600.0,9300.0,5800.0,No,0.0,808.0,399800.0,208100.0,Education EMI,453000.0,7,Not_Eligible,9042.0,38500.0,13700.0,0.0,0.7375478927203065,0.2624521072796935,11.6455938697318,7.3,0.9236363636363636,0.8295813305468478,0.0
32.0,Female,Single,Post Graduate,23400.0,Government,2.2,Mid-size,Own,0.0,3,2,10800.0,0.0,3000.0,5700.0,2100.0,No,0.0,680.0,140500.0,35700.0,Education EMI,246000.0,44,Not_Eligible,990.0,21600.0,1800.0,0.0,0.9230769230769232,0.0769230769230769,7.52991452991453,2.64,0.6909090909090909,0.7226573426573426,0.0
38.0,Male,Married,Graduate,36100.0,Private,0.8,Mid-size,Family,0.0,2,1,0.0,0.0,1900.0,10800.0,3300.0,Yes,8500.0,610.0,283700.0,170000.0,Education EMI,173000.0,8,Not_Eligible,2858.24,24500.0,11600.0,0.2354570637119113,0.6786703601108033,0.3213296398891966,12.56786703601108,0.8,0.4136363636363636,0.6883568370687485,0.3930635838150289
38.0,Female,Married,Graduate,73000.0,Government,5.1,Mid-size,Own,0.0,3,2,0.0,0.0,5700.0,14700.0,13300.0,Yes,13800.0,745.0,525500.0,192900.0,Personal Loan EMI,540000.0,49,Not_Eligible,10799.25,47500.0,25500.0,0.1890410958904109,0.6506849315068494,0.3493150684931507,9.841095890410958,6.119999999999999,0.6590909090909091,0.7675902864259028,1.252222222222222
32.0,Male,Single,Professional,74700.0,Government,0.5,Mid-size,Own,0.0,2,1,0.0,15100.0,6100.0,19900.0,14800.0,No,0.0,746.0,85800.0,25500.0,Education EMI,373000.0,11,Not_Eligible,7520.0,55900.0,18800.0,0.0,0.7483266398929049,0.251673360107095,1.4899598393574298,0.6,0.8109090909090909,0.583004989655592,0.0
32.0,Female,Single,High School,40200.0,Self-employed,4.3,MNC,Family,0.0,2,1,0.0,11000.0,3300.0,7000.0,5700.0,No,0.0,672.0,70100.0,28800.0,Education EMI,426000.0,47,Not_Eligible,4752.0,27000.0,13200.0,0.0,0.6716417910447762,0.3283582089552239,2.460199004975125,3.44,0.6763636363636364,0.6161926729986431,0.0
58.0,Female,Single,High School,54600.0,Private,4.0,Large Indian,Rented,18800.0,3,2,0.0,9000.0,6200.0,11400.0,6300.0,No,0.0,673.0,152400.0,70100.0,Vehicle EMI,1250000.0,60,Not_Eligible,1450.0,51700.0,2900.0,0.0,0.9468864468864469,0.0531135531135531,4.075091575091575,4.0,0.6781818181818182,0.6585827505827506,0.0
32.0,Female,Married,High School,17700.0,Self-employed,10.0,Large Indian,Rented,2800.0,4,3,3200.0,0.0,1400.0,5000.0,1300.0,No,0.0,701.0,70000.0,39600.0,Home Appliances EMI,286000.0,30,Not_Eligible,1800.0,13700.0,4000.0,0.0,0.7740112994350282,0.2259887005649717,6.192090395480226,8.0,0.7290909090909091,0.763925012840267,0.0
58.0,Male,Married,Post Graduate,68800.0,Private,21.9,Startup,Family,0.0,2,1,0.0,7300.0,9000.0,15300.0,7600.0,No,0.0,661.0,252600.0,103000.0,Personal Loan EMI,911000.0,43,Not_Eligible,14800.0,39200.0,29600.0,0.0,0.5697674418604651,0.4302325581395348,5.168604651162791,21.9,0.6563636363636364,0.7829556025369979,0.0
48.0,Female,Married,Graduate,82400.0,Self-employed,2.4,Startup,Rented,26100.0,3,2,3600.0,0.0,12300.0,20600.0,11100.0,No,0.0,679.0,362200.0,82900.0,Vehicle EMI,464000.0,55,Not_Eligible,3915.0,73700.0,8700.0,0.0,0.8944174757281553,0.1055825242718446,5.401699029126213,1.92,0.6890909090909091,0.7278437775816418,0.0
38.0,Male,Married,Graduate,47200.0,Private,1.2,Small,Own,0.0,3,2,2800.0,8000.0,5300.0,13800.0,8500.0,No,0.0,707.0,344200.0,134300.0,Personal Loan EMI,492000.0,46,Not_Eligible,4840.0,38400.0,8800.0,0.0,0.8135593220338984,0.1864406779661017,10.13771186440678,1.2,0.74,0.7592881355932204,0.0
38.0,Male,Married,High School,41600.0,Private,0.5,Large Indian,Rented,10000.0,5,4,0.0,0.0,2800.0,12300.0,3500.0,Yes,8000.0,631.0,195900.0,105800.0,Education EMI,245000.0,46,Not_Eligible,1120.0,36600.0,5000.0,0.1923076923076923,0.8798076923076923,0.1201923076923077,7.252403846153846,0.5,0.4518181818181818,0.6595839160839161,1.5020408163265306
48.0,Female,Married,Graduate,108500.0,Private,6.7,MNC,Rented,20500.0,3,2,5500.0,0.0,12300.0,21600.0,11600.0,Yes,16700.0,754.0,92500.0,19200.0,Home Appliances EMI,209000.0,12,Not_Eligible,6820.8,88200.0,20300.0,0.1539170506912442,0.8129032258064516,0.1870967741935484,1.0294930875576036,6.7,0.6754545454545454,0.5018253037285295,0.9588516746411484
38.0,Male,Married,Graduate,18000.0,Government,1.1,Startup,Own,0.0,2,1,0.0,0.0,2400.0,4400.0,2700.0,Yes,2300.0,707.0,82700.0,39000.0,Personal Loan EMI,111000.0,41,Not_Eligible,2170.0,11800.0,6200.0,0.1277777777777777,0.6555555555555556,0.3444444444444444,6.761111111111111,1.32,0.59,0.7458888888888888,0.8495495495495495
38.0,Female,Married,Post Graduate,99100.0,Private,5.5,Startup,Family,0.0,3,2,0.0,0.0,5300.0,22700.0,11200.0,Yes,21800.0,602.0,476800.0,122800.0,Home Appliances EMI,219000.0,6,Not_Eligible,10668.0,61000.0,38100.0,0.2199798183652876,0.615539858728557,0.384460141271443,6.05045408678103,5.5,0.399090909090909,0.6966193009815613,0.5972602739726027
27.0,Female,Single,Professional,62800.0,Private,1.7,Startup,Own,0.0,2,1,9800.0,0.0,3700.0,15100.0,11600.0,Yes,15900.0,644.0,458400.0,118500.0,Vehicle EMI,1023000.0,68,Not_Eligible,2063.6,56100.0,6700.0,0.2531847133757962,0.893312101910828,0.1066878980891719,9.186305732484076,1.7,0.4754545454545454,0.663973943254198,1.056891495601173
38.0,Female,Married,Post Graduate,32800.0,Private,1.2,MNC,Rented,9300.0,4,3,6600.0,12400.0,4600.0,8600.0,4600.0,No,0.0,708.0,161700.0,88500.0,Home Appliances EMI,203000.0,36,Not_Eligible,500.0,46100.0,-13300.0,0.0,1.4054878048780488,-0.4054878048780488,7.628048780487805,1.2,0.7418181818181818,0.6414478935698448,0.0
38.0,Male,Single,Post Graduate,26000.0,Government,11.3,Mid-size,Rented,8200.0,2,1,12500.0,0.0,2400.0,5900.0,2200.0,No,0.0,738.0,119200.0,61500.0,E-commerce Shopping EMI,38000.0,10,Not_Eligible,500.0,31200.0,-5200.0,0.0,1.2,-0.2,6.95,13.56,0.7963636363636364,0.6989090909090909,0.0
32.0,Female,Married,Professional,52100.0,Private,0.6,Mid-size,Family,0.0,3,2,8200.0,0.0,7600.0,15600.0,5400.0,No,0.0,772.0,27500.0,9300.0,Vehicle EMI,1162000.0,25,Not_Eligible,5875.2,36800.0,15300.0,0.0,0.7063339731285988,0.2936660268714011,0.7063339731285988,0.6,0.8581818181818182,0.5585677892165417,0.0
58.0,Male,Married,Post Graduate,85100.0,Self-employed,7.0,Mid-size,Rented,16500.0,2,1,0.0,24500.0,8300.0,24100.0,15300.0,Yes,17600.0,663.0,113800.0,49500.0,Personal Loan EMI,535000.0,39,Not_Eligible,500.0,106300.0,-21200.0,0.2068155111633372,1.2491186839012929,-0.2491186839012926,1.9189189189189189,5.6000000000000005,0.51,0.4183113983548766,1.282990654205607
27.0,Male,Single,Graduate,37200.0,Private,0.5,Large Indian,Own,0.0,3,2,0.0,0.0,2000.0,10000.0,6300.0,Yes,7500.0,666.0,193800.0,44400.0,Home Appliances EMI,290000.0,28,Not_Eligible,3192.0,25800.0,11400.0,0.2016129032258064,0.6935483870967742,0.3064516129032258,6.403225806451613,0.5,0.5154545454545454,0.7159266862170088,0.7241379310344828
38.0,Female,Married,Graduate,20700.0,Private,9.4,Large Indian,Own,0.0,4,3,13500.0,0.0,1400.0,6100.0,1500.0,No,0.0,770.0,106100.0,46200.0,Home Appliances EMI,260000.0,8,Not_Eligible,500.0,22500.0,-1800.0,0.0,1.0869565217391304,-0.0869565217391304,7.357487922705314,9.4,0.8545454545454545,0.7389723320158104,0.0
32.0,Female,Married,Graduate,25200.0,Government,4.7,Mid-size,Own,0.0,4,3,9300.0,0.0,1700.0,5600.0,4900.0,Yes,5500.0,623.0,144800.0,74600.0,Education EMI,409000.0,14,Not_Eligible,500.0,27000.0,-1800.0,0.2182539682539682,1.0714285714285714,-0.0714285714285714,8.706349206349206,5.64,0.4372727272727272,0.6168961038961038,0.1882640586797066
27.0,Male,Single,Graduate,47400.0,Government,4.8,Startup,Own,0.0,1,0,0.0,0.0,2800.0,13300.0,8600.0,Yes,7200.0,702.0,345600.0,203200.0,Vehicle EMI,1476000.0,58,Not_Eligible,6564.25,31900.0,15500.0,0.1518987341772152,0.6729957805907173,0.3270042194092827,11.57805907172996,5.76,0.5809090909090909,0.7396735711545839,0.2829268292682927
32.0,Female,Single,Professional,52900.0,Private,0.5,Large Indian,Own,0.0,2,1,0.0,0.0,6200.0,14700.0,8200.0,Yes,6200.0,637.0,316600.0,165100.0,E-commerce Shopping EMI,146000.0,19,Not_Eligible,3942.4,35300.0,17600.0,0.1172022684310018,0.667296786389414,0.332703213610586,9.10586011342155,0.5,0.4627272727272726,0.7053588245402991,0.8068493150684932
32.0,Female,Married,Graduate,48900.0,Private,0.5,Large Indian,Own,0.0,3,2,8100.0,0.0,5700.0,12800.0,6600.0,No,0.0,733.0,320500.0,92600.0,Education EMI,293000.0,24,Not_Eligible,6908.0,33200.0,15700.0,0.0,0.6789366053169734,0.3210633946830266,8.447852760736197,0.5,0.7872727272727272,0.8003944971184236,0.0
32.0,Male,Married,Post Graduate,40700.0,Private,1.9,Startup,Rented,9300.0,4,3,9900.0,0.0,3500.0,6600.0,7700.0,No,0.0,648.0,54600.0,26500.0,Education EMI,496000.0,21,Not_Eligible,1184.0,37000.0,3700.0,0.0,0.9090909090909092,0.0909090909090909,1.9926289926289928,1.9,0.6327272727272727,0.5275577395577395,0.0
27.0,Male,Single,Post Graduate,72100.0,Government,1.6,Startup,Rented,23100.0,3,2,0.0,0.0,4200.0,19400.0,13200.0,No,0.0,727.0,247700.0,82700.0,Personal Loan EMI,296000.0,49,Not_Eligible,6100.0,59900.0,12200.0,0.0,0.8307905686546463,0.1692094313453536,4.58252427184466,1.92,0.7763636363636364,0.7417024334888411,0.0
38.0,Male,Married,Post Graduate,82100.0,Private,9.2,MNC,Family,0.0,2,1,8400.0,11200.0,6000.0,19700.0,5700.0,Yes,18100.0,677.0,281500.0,154000.0,Education EMI,208000.0,37,Not_Eligible,4550.0,69100.0,13000.0,0.220462850182704,0.8416565164433617,0.1583434835566382,5.304506699147381,9.2,0.5354545454545454,0.6923050603476912,3.2197115384615382
32.0,Male,Single,Professional,32400.0,Private,0.6,Large Indian,Family,0.0,2,1,10000.0,11400.0,3400.0,5200.0,2300.0,Yes,7400.0,588.0,237400.0,118800.0,Vehicle EMI,113000.0,80,Not_Eligible,500.0,39700.0,-7300.0,0.228395061728395,1.2253086419753083,-0.2253086419753086,10.993827160493828,0.6,0.3736363636363636,0.5670291806958474,5.238938053097345
32.0,Male,Single,Post Graduate,118200.0,Private,2.6,Mid-size,Own,0.0,2,1,0.0,15500.0,14300.0,18600.0,14400.0,No,0.0,700.0,784500.0,228300.0,Home Appliances EMI,258000.0,8,Not_Eligible,30470.0,62800.0,55400.0,0.0,0.5313028764805414,0.4686971235194585,8.568527918781726,2.6,0.7272727272727273,0.8119212428857099,0.0
48.0,Male,Married,Graduate,49700.0,Government,3.5,MNC,Family,0.0,3,2,5500.0,0.0,5200.0,12100.0,8200.0,Yes,14900.0,625.0,201400.0,103500.0,E-commerce Shopping EMI,40000.0,14,Not_Eligible,1170.4,45900.0,3800.0,0.2997987927565392,0.9235412474849096,0.0764587525150905,6.134808853118712,4.2,0.4409090909090909,0.6475644777757454,5.215
38.0,Female,Married,Graduate,9189.0,Self-employed,2.6,Startup,Own,0.0,2,1,14500.0,20800.0,4400.0,11200.0,7200.0,No,0.0,676.0,28000.0,6800.0,Personal Loan EMI,293000.0,41,Not_Eligible,500.0,58100.0,-48911.0,0.0,6.322777233648928,-5.322777233648928,3.7871367939928176,2.08,0.6836363636363636,0.432319116730478,0.0
32.0,Female,Married,Post Graduate,25800.0,Private,5.1,Small,Own,0.0,2,1,2700.0,0.0,2900.0,6400.0,3000.0,Yes,7100.0,676.0,107700.0,54100.0,Vehicle EMI,1466000.0,70,Not_Eligible,1295.0,22100.0,3700.0,0.2751937984496124,0.8565891472868217,0.1434108527131783,6.271317829457364,5.1,0.5336363636363636,0.6887730796335447,0.3390177353342428
58.0,Male,Married,Post Graduate,59800.0,Private,15.9,MNC,Own,0.0,2,1,3100.0,0.0,5800.0,17200.0,8200.0,No,0.0,655.0,263500.0,97100.0,Vehicle EMI,737000.0,14,Not_Eligible,12750.0,34300.0,25500.0,0.0,0.5735785953177257,0.4264214046822742,6.030100334448161,15.9,0.6454545454545455,0.7789206445728185,0.0
38.0,Female,Married,Professional,65900.0,Private,8.5,Large Indian,Family,0.0,2,1,11100.0,8500.0,8500.0,14500.0,9800.0,Yes,12600.0,658.0,290900.0,111000.0,E-commerce Shopping EMI,102000.0,4,Not_Eligible,500.0,65000.0,900.0,0.1911987860394537,0.9863429438543247,0.0136570561456752,6.098634294385432,8.5,0.5009090909090909,0.6530041385018623,0.4941176470588235
38.0,Female,Married,Post Graduate,63600.0,Self-employed,0.9,Mid-size,Family,0.0,2,1,12000.0,0.0,5100.0,18200.0,4600.0,No,0.0,719.0,153400.0,51000.0,Education EMI,302000.0,15,Not_Eligible,10665.0,39900.0,23700.0,0.0,0.6273584905660378,0.3726415094339622,3.2138364779874213,0.7200000000000001,0.7618181818181818,0.6959039451114923,0.0
38.0,Male,Married,Post Graduate,123400.0,Government,0.7,Mid-size,Rented,39900.0,3,2,12000.0,5400.0,13300.0,27200.0,17200.0,No,0.0,792.0,719100.0,299700.0,E-commerce Shopping EMI,174000.0,15,Not_Eligible,5040.0,115000.0,8400.0,0.0,0.9319286871961102,0.0680713128038897,8.256077795786062,0.84,0.8945454545454545,0.7819778989244144,0.0
58.0,Male,Married,Graduate,75200.0,Private,1.5,Mid-size,Rented,24000.0,4,3,5100.0,0.0,5800.0,12200.0,4700.0,Yes,18900.0,672.0,386500.0,189400.0,Education EMI,379000.0,7,Not_Eligible,1575.0,70700.0,4500.0,0.2513297872340425,0.9401595744680852,0.0598404255319149,7.658244680851064,1.5,0.5263636363636364,0.6698771760154738,0.3490765171503958
27.0,Male,Married,Post Graduate,62300.0,Private,0.5,Small,Own,0.0,2,1,14400.0,0.0,5400.0,13300.0,7200.0,Yes,10500.0,602.0,196000.0,103900.0,E-commerce Shopping EMI,164000.0,18,Not_Eligible,2576.0,50800.0,11500.0,0.1685393258426966,0.8154093097913323,0.1845906902086677,4.813804173354735,0.5,0.399090909090909,0.6454736611702904,1.1524390243902438
48.0,Male,Married,High School,18700.0,Private,26.0,MNC,Own,0.0,4,3,0.0,17400.0,1700.0,3200.0,1100.0,No,0.0,839.0,133700.0,33100.0,Vehicle EMI,1352000.0,57,Not_Eligible,500.0,23400.0,-4700.0,0.0,1.2513368983957218,-0.2513368983957219,8.919786096256685,26.0,0.98,0.7437326203208556,0.0
32.0,Male,Married,Graduate,40500.0,Private,2.8,MNC,Rented,9900.0,3,2,0.0,22100.0,4500.0,6100.0,6100.0,Yes,5700.0,641.0,22900.0,9300.0,E-commerce Shopping EMI,84000.0,6,Not_Eligible,500.0,54400.0,-13900.0,0.1407407407407407,1.34320987654321,-0.3432098765432099,0.7950617283950617,2.8,0.47,0.3200617283950617,0.4071428571428571
38.0,Male,Married,High School,12000.0,Government,0.5,Mid-size,Rented,2000.0,4,3,0.0,6800.0,700.0,1900.0,1900.0,No,0.0,746.0,89200.0,45000.0,Personal Loan EMI,503000.0,48,Not_Eligible,500.0,13300.0,-1300.0,0.0,1.1083333333333334,-0.1083333333333333,11.183333333333334,0.6,0.8109090909090909,0.7216060606060606,0.0
32.0,Male,Married,Professional,75300.0,Self-employed,7.2,MNC,Rented,22800.0,3,2,0.0,0.0,8500.0,20100.0,6800.0,No,0.0,850.0,288100.0,69900.0,Home Appliances EMI,140000.0,8,Not_Eligible,9234.0,58200.0,17100.0,0.0,0.7729083665338645,0.2270916334661354,4.754316069057105,5.760000000000001,1.0,0.8306772908366533,0.0
38.0,Female,Married,Professional,92500.0,Government,6.8,MNC,Rented,29900.0,4,3,0.0,21800.0,7900.0,22500.0,12600.0,Yes,13600.0,773.0,686100.0,331600.0,Education EMI,402000.0,40,Not_Eligible,500.0,108300.0,-15800.0,0.147027027027027,1.1708108108108108,-0.1708108108108108,11.002162162162165,8.16,0.71,0.6788378378378379,1.3532338308457712
48.0,Male,Single,High School,99700.0,Government,4.0,Large Indian,Rented,21100.0,2,1,0.0,20500.0,9100.0,19500.0,18500.0,Yes,27700.0,679.0,473300.0,259300.0,Vehicle EMI,511000.0,15,Not_Eligible,500.0,116400.0,-16700.0,0.2778335005015045,1.1675025075225678,-0.1675025075225677,7.348044132397192,4.8,0.5390909090909091,0.6282267712227592,0.8131115459882584
32.0,Male,Married,Graduate,81700.0,Private,10.0,MNC,Own,0.0,2,1,6000.0,0.0,5100.0,23500.0,8300.0,Yes,17600.0,753.0,162900.0,54200.0,Home Appliances EMI,276000.0,21,Not_Eligible,7123.2,60500.0,21200.0,0.215422276621787,0.7405140758873929,0.2594859241126071,2.657282741738066,10.0,0.6736363636363636,0.6134250584177146,1.3391304347826087
38.0,Male,Married,Graduate,43400.0,Private,0.6,Startup,Rented,15100.0,4,3,3300.0,0.0,3600.0,12000.0,8100.0,Yes,11600.0,700.0,320100.0,99500.0,Personal Loan EMI,652000.0,58,Not_Eligible,500.0,53700.0,-10300.0,0.2672811059907834,1.237327188940092,-0.2373271889400921,9.66820276497696,0.6,0.5772727272727273,0.6257163803937997,1.0319018404907976
